slugSeason,yearSeason,nameTeam,idTeam,namePlayer,numberJerseySeason,groupPosition,heightInches,weightLBS,dateBirth,agePlayerSeason,countSeasons,nameSchool,idPlayer,isRookie
2009-10,2009,Los Angeles Lakers,1610612747,Kobe Bryant,24,G,78,205,8/23/78,31,13,Lower Merion,977,FALSE
2009-10,2009,Los Angeles Lakers,1610612747,DJ Mbenga,28,C,84,255,12/30/80,29,5,"Kinshasa, DRC",2788,FALSE
2009-10,2009,Los Angeles Lakers,1610612747,Metta World Peace,37,F,79,260,11/13/79,30,10,St. John's (NY),1897,FALSE
2009-10,2009,Memphis Grizzlies,1610612763,Darrell Arthur,0,F,81,235,3/25/88,22,1,Kansas,201589,FALSE
2009-10,2009,Memphis Grizzlies,1610612763,DeMarre Carroll,1,F,80,212,7/27/86,23,0,Missouri,201960,TRUE
2009-10,2009,Memphis Grizzlies,1610612763,Sam Young,4,W,78,220,6/1/85,25,0,Pittsburgh,201970,TRUE
2009-10,2009,Memphis Grizzlies,1610612763,Marcus Williams,5,G,75,205,12/3/85,24,3,Connecticut,200766,FALSE
2009-10,2009,Memphis Grizzlies,1610612763,Ronnie Brewer,9,W,79,227,3/20/85,25,3,Arkansas,200758,FALSE
2009-10,2009,Memphis Grizzlies,1610612763,Jamaal Tinsley,10,G,75,185,2/28/78,32,7,Iowa State,2224,FALSE
2009-10,2009,Memphis Grizzlies,1610612763,Mike Conley,11,G,73,185,10/11/87,22,2,Ohio State,201144,FALSE
2009-10,2009,Memphis Grizzlies,1610612763,Hamed Haddadi,15,C,86,265,5/19/85,25,1,"Ahvaz, Iran",201632,FALSE
2009-10,2009,Memphis Grizzlies,1610612763,Rudy Gay,22,F,80,230,8/17/86,23,3,Connecticut,200752,FALSE
2009-10,2009,Memphis Grizzlies,1610612763,Lester Hudson,26,G,75,190,8/7/84,25,0,Tennessee-Martin,201991,TRUE
2009-10,2009,Memphis Grizzlies,1610612763,O.J. Mayo,32,G,76,210,11/5/87,22,1,Southern California,201564,FALSE
2009-10,2009,Memphis Grizzlies,1610612763,Marc Gasol,33,C,85,265,1/29/85,25,1,NA,201188,FALSE
2009-10,2009,Memphis Grizzlies,1610612763,Hasheem Thabeet,34,C,87,267,2/16/87,23,0,Connecticut,201934,TRUE
2009-10,2009,Memphis Grizzlies,1610612763,Steven Hunter,45,C,84,240,10/31/81,28,7,DePaul,2212,FALSE
2009-10,2009,Memphis Grizzlies,1610612763,Zach Randolph,50,F,81,260,7/16/81,28,8,Michigan State,2216,FALSE
2009-10,2009,Miami Heat,1610612748,Dorell Wright,1,W,81,210,12/2/85,24,5,South Kent School,2748,FALSE
2009-10,2009,Miami Heat,1610612748,Dwyane Wade,3,G,76,220,1/17/82,28,6,Marquette,2548,FALSE
2009-10,2009,Miami Heat,1610612748,Kenny Hasbrouck,4,G,75,190,8/14/86,23,0,Siena,202238,TRUE
2009-10,2009,Miami Heat,1610612748,Quentin Richardson,5,F,78,228,4/13/80,30,9,DePaul,2047,FALSE
2009-10,2009,Miami Heat,1610612748,Mario Chalmers,6,G,73,190,5/19/86,24,1,Kansas,201596,FALSE
2009-10,2009,Miami Heat,1610612748,Jermaine O'Neal,7,C,83,255,10/13/78,31,13,Eau Claire,979,FALSE
2009-10,2009,Miami Heat,1610612748,Carlos Arroyo,8,G,74,202,7/30/79,30,7,Florida International,2306,FALSE
2009-10,2009,Miami Heat,1610612748,Yakhouba Diawara,9,W,79,225,8/29/82,27,3,Pepperdine,200821,FALSE
2009-10,2009,Miami Heat,1610612748,Rafer Alston,11,G,74,175,7/24/76,33,10,Fresno State,1747,FALSE
2009-10,2009,Miami Heat,1610612748,Daequan Cook,14,G,77,210,4/28/87,23,2,Ohio State,201161,FALSE
2009-10,2009,Miami Heat,1610612748,Jamaal Magloire,21,C,83,255,5/21/78,32,9,Kentucky,2048,FALSE
2009-10,2009,Miami Heat,1610612748,James Jones,22,F,80,220,10/4/80,29,6,Miami (FL),2592,FALSE
2009-10,2009,Miami Heat,1610612748,Michael Beasley,30,F,82,235,1/9/89,21,1,Kansas State,201563,FALSE
2009-10,2009,Miami Heat,1610612748,Udonis Haslem,40,F,80,235,6/9/80,30,6,Florida,2617,FALSE
2009-10,2009,Miami Heat,1610612748,Shavlik Randolph,42,F,82,236,11/24/83,26,4,Duke,101183,FALSE
2009-10,2009,Miami Heat,1610612748,Joel Anthony,50,C,81,245,8/9/82,27,2,Nevada-Las Vegas,201202,FALSE
2009-10,2009,Milwaukee Bucks,1610612749,Darnell Jackson,0,F,81,253,11/7/85,24,1,Kansas,201616,FALSE
2009-10,2009,Milwaukee Bucks,1610612749,Brandon Jennings,3,G,73,169,9/23/89,20,0,NA,201943,TRUE
2009-10,2009,Milwaukee Bucks,1610612749,Andrew Bogut,6,C,84,260,11/28/84,25,4,Utah,101106,FALSE
2009-10,2009,Milwaukee Bucks,1610612749,Ersan Ilyasova,7,F,82,235,5/15/87,23,1,NA,101141,FALSE
2009-10,2009,Milwaukee Bucks,1610612749,Primoz Brezec,9,C,85,255,10/2/79,30,7,NA,2056,FALSE
2009-10,2009,Milwaukee Bucks,1610612749,Carlos Delfino,10,W,78,230,8/29/82,27,4,NA,2568,FALSE
2009-10,2009,Milwaukee Bucks,1610612749,Royal Ivey,11,G,76,215,12/20/81,28,5,Brigham Young,2767,FALSE
2009-10,2009,Milwaukee Bucks,1610612749,Luc Mbah a Moute,12,F,80,230,9/9/86,23,1,California-Los Angeles,201601,FALSE
2009-10,2009,Milwaukee Bucks,1610612749,Luke Ridnour,13,G,74,175,2/13/81,29,6,Oregon,2557,FALSE
2009-10,2009,Milwaukee Bucks,1610612749,John Salmons,15,G,78,207,12/12/79,30,7,Miami (FL),2422,FALSE
2009-10,2009,Milwaukee Bucks,1610612749,Michael Redd,22,G,78,215,8/24/79,30,9,Ohio State,2072,FALSE
2009-10,2009,Milwaukee Bucks,1610612749,Jerry Stackhouse,24,W,78,218,11/5/74,35,14,North Carolina,711,FALSE
2009-10,2009,Milwaukee Bucks,1610612749,Kurt Thomas,40,F,81,230,10/4/72,37,14,Texas Christian,703,FALSE
2009-10,2009,Milwaukee Bucks,1610612749,Charlie Bell,42,G,75,200,3/12/79,31,5,Michigan State,2294,FALSE
2009-10,2009,Milwaukee Bucks,1610612749,Dan Gadzuric,50,C,83,245,2/2/78,32,7,California-Los Angeles,2429,FALSE
2009-10,2009,Minnesota Timberwolves,1610612750,Ryan Hollins,1,C,84,230,10/10/84,25,3,California-Los Angeles,200797,FALSE
2009-10,2009,Minnesota Timberwolves,1610612750,Damien Wilkins,3,W,78,225,1/11/80,30,5,Georgia,2863,FALSE
2009-10,2009,Minnesota Timberwolves,1610612750,Oleksiy Pecherov,4,F-C,84,234,12/8/85,24,2,NA,200762,FALSE
2009-10,2009,Minnesota Timberwolves,1610612750,Ramon Sessions,7,G,75,190,4/11/86,24,2,Nevada-Reno,201196,FALSE
2009-10,2009,Minnesota Timberwolves,1610612750,Ryan Gomes,8,F,79,245,9/1/82,27,4,Providence,101155,FALSE
2009-10,2009,Minnesota Timberwolves,1610612750,Jonny Flynn,10,G,72,185,2/6/89,21,0,Syracuse,201938,TRUE
2009-10,2009,Minnesota Timberwolves,1610612750,Sasha Pavlovic,11,W,79,235,11/15/83,26,6,NA,2562,FALSE
2009-10,2009,Minnesota Timberwolves,1610612750,Brian Cardinal,14,F,80,240,5/2/77,33,9,Purdue,2073,FALSE
2009-10,2009,Minnesota Timberwolves,1610612750,Nathan Jawai,15,F,82,280,10/10/86,23,1,NA,201605,FALSE
2009-10,2009,Minnesota Timberwolves,1610612750,Wayne Ellington,19,G,76,200,11/29/87,22,0,North Carolina,201961,TRUE
2009-10,2009,Minnesota Timberwolves,1610612750,Corey Brewer,22,W,81,188,3/5/86,24,2,Florida,201147,FALSE
2009-10,2009,Minnesota Timberwolves,1610612750,Al Jefferson,25,C-F,82,265,1/4/85,25,5,No College,2744,FALSE
2009-10,2009,Minnesota Timberwolves,1610612750,Darko Milicic,31,C,84,275,6/20/85,25,6,NA,2545,FALSE
2009-10,2009,Minnesota Timberwolves,1610612750,Greg Stiemsma,34,C,83,260,9/26/85,24,0,Wisconsin,201880,TRUE
2009-10,2009,Minnesota Timberwolves,1610612750,Kevin Love,42,F-C,82,260,9/7/88,21,1,UCLA,201567,FALSE
2009-10,2009,New Orleans Pelicans,1610612740,Ike Diogu,1,F,81,250,9/11/83,26,4,Arizona State,101113,FALSE
2009-10,2009,New Orleans Pelicans,1610612740,Darren Collison,2,G,72,160,8/23/87,22,0,UCLA,201954,TRUE
2009-10,2009,New Orleans Pelicans,1610612740,Chris Paul,3,G,72,175,5/6/85,25,4,Wake Forest,101108,FALSE
2009-10,2009,New Orleans Pelicans,1610612740,Sean Marks,4,F-C,82,250,8/23/75,34,9,California,1752,FALSE
2009-10,2009,New Orleans Pelicans,1610612740,Marcus Thornton,5,G,76,205,6/5/87,23,0,Louisiana State,201977,TRUE
2009-10,2009,New Orleans Pelicans,1610612740,Darius Songaila,9,F,81,248,2/14/78,32,6,Wake Forest,2443,FALSE
2009-10,2009,New Orleans Pelicans,1610612740,Peja Stojakovic,16,F,82,229,6/9/77,33,11,NA,978,FALSE
2009-10,2009,New Orleans Pelicans,1610612740,Morris Peterson,24,G,79,220,8/26/77,32,9,Michigan State,2050,FALSE
2009-10,2009,New Orleans Pelicans,1610612740,David West,30,F,81,240,8/29/80,29,6,Xavier,2561,FALSE
2009-10,2009,New Orleans Pelicans,1610612740,Julian Wright,32,F,80,225,5/20/87,23,2,Kansas,201153,FALSE
2009-10,2009,New Orleans Pelicans,1610612740,Aaron Gray,34,C,84,270,12/7/84,25,2,Pittsburgh,201189,FALSE
2009-10,2009,New Orleans Pelicans,1610612740,James Posey,41,F,80,217,1/13/77,33,10,Xavier,1899,FALSE
2009-10,2009,New Orleans Pelicans,1610612740,Emeka Okafor,50,C,82,255,9/28/82,27,5,Connecticut,2731,FALSE
2009-10,2009,New York Knicks,1610612752,Chris Duhon,1,G,73,190,8/31/82,27,5,Duke,2768,FALSE
2009-10,2009,New York Knicks,1610612752,Tracy McGrady,3,W,80,223,5/24/79,31,12,Mount Zion Christian Academy,1503,FALSE
2009-10,2009,New York Knicks,1610612752,J.R. Giddens,4,G,77,215,2/13/85,25,1,New Mexico,201592,FALSE
2009-10,2009,New York Knicks,1610612752,Henry Walker,5,W,78,220,10/9/87,22,1,Kansas State,201611,FALSE
2009-10,2009,New York Knicks,1610612752,Al Harrington,7,F,81,250,2/17/80,30,11,Saint Patrick,1733,FALSE
2009-10,2009,New York Knicks,1610612752,Danilo Gallinari,8,F,82,225,8/8/88,21,1,NA,201568,FALSE
2009-10,2009,New York Knicks,1610612752,Jonathan Bender,9,F,84,230,1/30/81,29,7,Picayune Memorial,1886,FALSE
2009-10,2009,New York Knicks,1610612752,Sergio Rodriguez,13,G,75,176,6/12/86,24,3,NA,200771,FALSE
2009-10,2009,New York Knicks,1610612752,Wilson Chandler,21,W,80,225,5/10/87,23,2,DePaul,201163,FALSE
2009-10,2009,New York Knicks,1610612752,Toney Douglas,23,G,73,200,3/16/86,24,0,Florida State,201962,TRUE
2009-10,2009,New York Knicks,1610612752,Earl Barron,30,F-C,84,250,8/14/81,28,3,Memphis,2853,FALSE
2009-10,2009,New York Knicks,1610612752,Eddy Curry,34,C,84,295,12/5/82,27,8,Thornwood,2201,FALSE
2009-10,2009,New York Knicks,1610612752,David Lee,42,C,81,250,4/29/83,27,4,Florida,101135,FALSE
2009-10,2009,New York Knicks,1610612752,Eddie House,50,G,73,175,5/14/78,32,9,Arizona State,2067,FALSE
2009-10,2009,Oklahoma City Thunder,1610612760,Russell Westbrook,0,G,75,187,11/12/88,21,1,UCLA,201566,FALSE
2009-10,2009,Oklahoma City Thunder,1610612760,Thabo Sefolosha,2,G,79,215,5/2/84,26,3,NA,200757,FALSE
2009-10,2009,Oklahoma City Thunder,1610612760,DJ White,3,F,81,251,8/31/86,23,1,Indiana,201591,FALSE
2009-10,2009,Oklahoma City Thunder,1610612760,Nick Collison,4,C-F,82,255,10/26/80,29,5,Kansas,2555,FALSE
2009-10,2009,Oklahoma City Thunder,1610612760,Kyle Weaver,5,G,78,201,2/18/86,24,1,Washington State,201602,FALSE
2009-10,2009,Oklahoma City Thunder,1610612760,Eric Maynor,6,G,75,175,6/11/87,23,0,Va Commonwealth,201953,TRUE
2009-10,2009,Oklahoma City Thunder,1610612760,Kevin Ollie,7,G,74,195,12/27/72,37,12,Connecticut,1563,FALSE
2009-10,2009,Oklahoma City Thunder,1610612760,Serge Ibaka,9,F,82,235,9/18/89,20,0,NA,201586,TRUE
2009-10,2009,Oklahoma City Thunder,1610612760,Mustafa Shakur,11,G,75,190,8/18/84,25,0,Arizona,201203,TRUE
2009-10,2009,Oklahoma City Thunder,1610612760,Nenad Krstic,12,C,84,240,7/25/83,26,5,NA,2420,FALSE
2009-10,2009,Oklahoma City Thunder,1610612760,James Harden,13,G,77,220,8/26/89,20,0,Arizona State,201935,TRUE
2009-10,2009,Oklahoma City Thunder,1610612760,Jeff Green,22,F,81,235,8/28/86,23,2,Georgetown,201145,FALSE
2009-10,2009,Oklahoma City Thunder,1610612760,Byron Mullens,23,C,84,275,2/14/89,21,0,Ohio State,201957,TRUE
2009-10,2009,Oklahoma City Thunder,1610612760,Kevin Durant,35,F,81,230,9/29/88,21,2,Texas,201142,FALSE
2009-10,2009,Oklahoma City Thunder,1610612760,Etan Thomas,36,C,82,260,4/1/78,32,7,Syracuse,2041,FALSE
2009-10,2009,Orlando Magic,1610612753,JJ Redick,7,G,76,190,6/24/84,26,3,Duke,200755,FALSE
2009-10,2009,Orlando Magic,1610612753,Anthony Johnson,8,G,75,195,10/2/74,35,12,College of Charleston,1533,FALSE
2009-10,2009,Orlando Magic,1610612753,Rashard Lewis,9,F,82,230,8/8/79,30,11,Elsik,1740,FALSE
2009-10,2009,Orlando Magic,1610612753,Dwight Howard,12,C,83,265,12/8/85,24,5,No College,2730,FALSE
2009-10,2009,Orlando Magic,1610612753,Marcin Gortat,13,C-F,83,240,2/17/84,26,2,NA,101162,FALSE
2009-10,2009,Orlando Magic,1610612753,Jameer Nelson,14,G,72,190,2/9/82,28,5,NA,2749,FALSE
2009-10,2009,Orlando Magic,1610612753,Vince Carter,15,W,78,220,1/26/77,33,11,North Carolina,1713,FALSE
2009-10,2009,Orlando Magic,1610612753,Mickael Pietrus,20,W,78,215,2/7/82,28,6,NA,2554,FALSE
2009-10,2009,Orlando Magic,1610612753,Matt Barnes,22,F,79,226,3/9/80,30,6,UCLA,2440,FALSE
2009-10,2009,Orlando Magic,1610612753,Brandon Bass,30,F,80,250,4/30/85,25,4,Louisiana State,101138,FALSE
2009-10,2009,Orlando Magic,1610612753,Adonal Foyle,31,C,82,270,3/9/75,35,12,Colgate,1502,FALSE
2009-10,2009,Orlando Magic,1610612753,Ryan Anderson,33,F,82,240,5/6/88,22,1,California,201583,FALSE
2009-10,2009,Orlando Magic,1610612753,Jason Williams,44,G,73,180,11/18/75,34,10,Florida,1715,FALSE
2009-10,2009,Philadelphia 76ers,1610612755,Samuel Dalembert,1,C,83,250,5/10/80,30,7,Seton Hall,2223,FALSE
2009-10,2009,Philadelphia 76ers,1610612755,Allen Iverson,3,G,72,165,6/7/75,35,13,Georgetown,947,FALSE
2009-10,2009,Philadelphia 76ers,1610612755,Francisco Elson,8,C-F,84,240,2/28/76,34,6,California,1922,FALSE
2009-10,2009,Philadelphia 76ers,1610612755,Andre Iguodala,9,W,78,207,1/28/84,26,5,Arizona,2738,FALSE
2009-10,2009,Philadelphia 76ers,1610612755,Jrue Holiday,11,G,76,180,6/12/90,20,0,UCLA,201950,TRUE
2009-10,2009,Philadelphia 76ers,1610612755,Jason Smith,14,F-C,84,240,3/2/86,24,1,Colorado State,201160,FALSE
2009-10,2009,Philadelphia 76ers,1610612755,Marreese Speights,16,F-C,82,245,8/4/87,22,1,Florida,201578,FALSE
2009-10,2009,Philadelphia 76ers,1610612755,Jodie Meeks,20,G,76,208,8/21/87,22,0,Kentucky,201975,TRUE
2009-10,2009,Philadelphia 76ers,1610612755,Thaddeus Young,21,F,80,220,6/21/88,22,2,Georgia Tech,201152,FALSE
2009-10,2009,Philadelphia 76ers,1610612755,Lou Williams,23,G,73,175,10/27/86,23,4,No College,101150,FALSE
2009-10,2009,Philadelphia 76ers,1610612755,Rodney Carney,25,F,79,205,4/5/84,26,3,Memphis,200760,FALSE
2009-10,2009,Philadelphia 76ers,1610612755,Willie Green,33,G,75,201,7/28/81,28,6,Detroit Mercy,2584,FALSE
2009-10,2009,Philadelphia 76ers,1610612755,Elton Brand,42,F,81,254,3/11/79,31,10,Duke,1882,FALSE
2009-10,2009,Philadelphia 76ers,1610612755,Jason Kapono,72,W,80,215,2/2/81,29,6,California-Los Angeles,2574,FALSE
2009-10,2009,Phoenix Suns,1610612756,Amar'e Stoudemire,1,F,82,249,11/16/82,27,7,Cypress Creek,2405,FALSE
2009-10,2009,Phoenix Suns,1610612756,Goran Dragic,2,G,75,190,5/6/86,24,1,NA,201609,FALSE
2009-10,2009,Phoenix Suns,1610612756,Jared Dudley,3,F,79,225,7/10/85,24,2,Boston College,201162,FALSE
2009-10,2009,Phoenix Suns,1610612756,Channing Frye,8,C,83,245,5/17/83,27,4,Arizona,101112,FALSE
2009-10,2009,Phoenix Suns,1610612756,Leandro Barbosa,10,G,75,202,11/28/82,27,6,NA,2571,FALSE
2009-10,2009,Phoenix Suns,1610612756,Steve Nash,13,G,75,178,2/7/74,36,13,Santa Clara,959,FALSE
2009-10,2009,Phoenix Suns,1610612756,Robin Lopez,15,C,84,255,4/1/88,22,1,Stanford,201577,FALSE
2009-10,2009,Phoenix Suns,1610612756,Lou Amundson,17,F,81,238,12/7/82,27,3,Nevada-Las Vegas,200811,FALSE
2009-10,2009,Phoenix Suns,1610612756,Jarron Collins,20,C,83,249,12/2/78,31,8,Stanford,2260,FALSE
2009-10,2009,Phoenix Suns,1610612756,Dwayne Jones,21,F-C,82,251,6/9/83,27,4,NA,101204,FALSE
2009-10,2009,Phoenix Suns,1610612756,Jason Richardson,23,G,78,225,1/20/81,29,8,Michigan State,2202,FALSE
2009-10,2009,Phoenix Suns,1610612756,Taylor Griffin,32,F,79,238,4/18/86,24,0,Oklahoma,201981,TRUE
2009-10,2009,Phoenix Suns,1610612756,Grant Hill,33,F,80,225,10/5/72,37,14,Duke,255,FALSE
2009-10,2009,Phoenix Suns,1610612756,Earl Clark,55,F,82,225,1/17/88,22,0,Louisville,201947,TRUE
2009-10,2009,Portland Trail Blazers,1610612757,Jerryd Bayless,4,G,75,200,8/20/88,21,1,Arizona,201573,FALSE
2009-10,2009,Portland Trail Blazers,1610612757,Rudy Fernandez,5,G,78,185,4/4/85,25,1,NA,201164,FALSE
2009-10,2009,Portland Trail Blazers,1610612757,Juwan Howard,6,C-F,81,253,2/7/73,37,15,Michigan,436,FALSE
2009-10,2009,Portland Trail Blazers,1610612757,Brandon Roy,7,W,78,211,7/23/84,25,3,Washington,200750,FALSE
2009-10,2009,Portland Trail Blazers,1610612757,Patty Mills,8,G,72,185,8/11/88,21,0,St. Mary's (CA),201988,TRUE
2009-10,2009,Portland Trail Blazers,1610612757,Joel Przybilla,10,C,85,245,10/10/79,30,9,Minnesota,2038,FALSE
2009-10,2009,Portland Trail Blazers,1610612757,LaMarcus Aldridge,12,F,83,240,7/19/85,24,3,Texas,200746,FALSE
2009-10,2009,Portland Trail Blazers,1610612757,Marcus Camby,21,F,83,235,3/22/74,36,13,Massachusetts,948,FALSE
2009-10,2009,Portland Trail Blazers,1610612757,Martell Webster,23,F,79,235,12/4/86,23,4,Seattle Preparatory School,101110,FALSE
2009-10,2009,Portland Trail Blazers,1610612757,Andre Miller,24,G,74,200,3/19/76,34,10,Utah,1889,FALSE
2009-10,2009,Portland Trail Blazers,1610612757,Travis Diener,27,G,73,175,3/1/82,28,4,Marquette,101143,FALSE
2009-10,2009,Portland Trail Blazers,1610612757,Jeff Ayres,31,F-C,81,240,4/29/87,23,0,Arizona State,201965,TRUE
2009-10,2009,Portland Trail Blazers,1610612757,Dante Cunningham,33,F,80,230,4/22/87,23,0,Villanova,201967,TRUE
2009-10,2009,Portland Trail Blazers,1610612757,Greg Oden,52,C,84,285,1/22/88,22,1,Ohio State,201141,FALSE
2009-10,2009,Portland Trail Blazers,1610612757,Nicolas Batum,88,F,80,200,12/14/88,21,1,NA,201587,FALSE
2009-10,2009,Sacramento Kings,1610612758,Ime Udoka,3,W,77,220,8/9/77,32,5,Portland State,2137,FALSE
2009-10,2009,Sacramento Kings,1610612758,Andres Nocioni,5,W,79,225,11/30/79,30,5,"Santa Fe, Argentina",2804,FALSE
2009-10,2009,Sacramento Kings,1610612758,Dominic McGuire,7,F,81,220,10/20/85,24,2,Fresno State,201187,FALSE
2009-10,2009,Sacramento Kings,1610612758,Tyreke Evans,13,G,78,220,9/19/89,20,0,Memphis,201936,TRUE
2009-10,2009,Sacramento Kings,1610612758,Omri Casspi,18,F,81,225,6/22/88,22,0,NA,201956,TRUE
2009-10,2009,Sacramento Kings,1610612758,Beno Udrih,19,G,75,205,7/5/82,27,5,NA,2757,FALSE
2009-10,2009,Sacramento Kings,1610612758,Donte Greene,20,W,83,226,2/21/88,22,1,Syracuse,201590,FALSE
2009-10,2009,Sacramento Kings,1610612758,Carl Landry,24,F,81,248,9/19/83,26,2,Purdue,201171,FALSE
2009-10,2009,Sacramento Kings,1610612758,Spencer Hawes,31,C-F,85,245,4/28/88,22,2,Washington,201150,FALSE
2009-10,2009,Sacramento Kings,1610612758,Francisco Garcia,32,W,79,195,12/31/81,28,4,Louisville,101128,FALSE
2009-10,2009,Sacramento Kings,1610612758,Jason Thompson,34,F-C,83,250,7/21/86,23,1,Rider University,201574,FALSE
2009-10,2009,Sacramento Kings,1610612758,Jon Brockman,40,C-F,79,255,3/20/87,23,0,Washington,201972,TRUE
2009-10,2009,Sacramento Kings,1610612758,Sean May,42,C-F,81,266,4/4/84,26,3,North Carolina,101118,FALSE
2009-10,2009,San Antonio Spurs,1610612759,Malik Hairston,1,G,78,220,2/23/87,23,1,Oregon,201612,FALSE
2009-10,2009,San Antonio Spurs,1610612759,Garrett Temple,2,G,78,190,5/8/86,24,0,Louisiana State,202066,TRUE
2009-10,2009,San Antonio Spurs,1610612759,George Hill,3,G,74,180,5/4/86,24,1,NA,201588,FALSE
2009-10,2009,San Antonio Spurs,1610612759,Curtis Jerrells,5,G,73,195,2/5/87,23,0,Baylor,201998,TRUE
2009-10,2009,San Antonio Spurs,1610612759,Roger Mason Jr.,8,W,77,212,9/10/80,29,5,Virginia,2427,FALSE
2009-10,2009,San Antonio Spurs,1610612759,Tony Parker,9,G,74,180,5/17/82,28,8,NA,2225,FALSE
2009-10,2009,San Antonio Spurs,1610612759,Keith Bogans,10,G,77,215,5/12/80,30,6,Kentucky,2586,FALSE
2009-10,2009,San Antonio Spurs,1610612759,Matt Bonner,15,C-F,82,240,4/5/80,30,5,Florida,2588,FALSE
2009-10,2009,San Antonio Spurs,1610612759,Manu Ginobili,20,G,78,205,7/28/77,32,7,NA,1938,FALSE
2009-10,2009,San Antonio Spurs,1610612759,Tim Duncan,21,F,83,260,4/25/76,34,12,Wake Forest,1495,FALSE
2009-10,2009,San Antonio Spurs,1610612759,Alonzo Gee,23,G,78,220,5/29/87,23,0,Alabama,202087,TRUE
2009-10,2009,San Antonio Spurs,1610612759,Richard Jefferson,24,F,79,225,6/21/80,30,8,Arizona,2210,FALSE
2009-10,2009,San Antonio Spurs,1610612759,Ian Mahinmi,28,C,83,230,11/5/86,23,1,NA,101133,FALSE
2009-10,2009,San Antonio Spurs,1610612759,Antonio McDyess,34,C-F,81,245,9/7/74,35,13,Alabama,686,FALSE
2009-10,2009,San Antonio Spurs,1610612759,DeJuan Blair,45,C-F,79,265,4/22/89,21,0,Pittsburgh,201971,TRUE
2009-10,2009,Toronto Raptors,1610612761,Joey Dorsey,NA,F-C,80,268,12/16/83,26,1,Memphis,201595,FALSE
2009-10,2009,Toronto Raptors,1610612761,Marco Belinelli,0,G,77,200,3/25/86,24,2,NA,201158,FALSE
2009-10,2009,Toronto Raptors,1610612761,Jarrett Jack,1,G,75,197,10/28/83,26,4,Georgia Tech,101127,FALSE
2009-10,2009,Toronto Raptors,1610612761,Marcus Banks,3,G,74,205,11/19/81,28,6,Nevada-Las Vegas,2556,FALSE
2009-10,2009,Toronto Raptors,1610612761,Chris Bosh,4,F,82,230,3/24/84,26,6,Georgia Tech,2547,FALSE
2009-10,2009,Toronto Raptors,1610612761,Andrea Bargnani,7,C,84,250,10/26/85,24,3,NA,200745,FALSE
2009-10,2009,Toronto Raptors,1610612761,Jose Calderon,8,G,75,210,9/28/81,28,4,NA,101181,FALSE
2009-10,2009,Toronto Raptors,1610612761,DeMar DeRozan,10,G,79,220,8/7/89,20,0,USC,201942,TRUE
2009-10,2009,Toronto Raptors,1610612761,Rasho Nesterovic,12,C,84,255,5/30/76,34,11,NA,1725,FALSE
2009-10,2009,Toronto Raptors,1610612761,Patrick O'Bryant,13,C,84,250,6/20/86,24,3,Bradley,200753,FALSE
2009-10,2009,Toronto Raptors,1610612761,Amir Johnson,15,F,81,210,5/1/87,23,4,No College,101161,FALSE
2009-10,2009,Toronto Raptors,1610612761,Antoine Wright,21,W,79,215,2/6/84,26,4,Texas A&M,101120,FALSE
2009-10,2009,Toronto Raptors,1610612761,Sonny Weems,24,G,78,203,7/8/86,23,1,Arkansas,201603,FALSE
2009-10,2009,Toronto Raptors,1610612761,Hedo Turkoglu,26,F,82,220,3/19/79,31,9,NA,2045,FALSE
2009-10,2009,Toronto Raptors,1610612761,Reggie Evans,30,F,80,245,5/18/80,30,7,Iowa,2501,FALSE
2009-10,2009,Utah Jazz,1610612762,Carlos Boozer,5,F,81,266,11/20/81,28,7,Duke,2430,FALSE
2009-10,2009,Utah Jazz,1610612762,Othyus Jeffers,6,W,77,210,8/5/85,24,0,Robert Morris (IL),201785,TRUE
2009-10,2009,Utah Jazz,1610612762,Deron Williams,8,G,75,207,6/26/84,26,4,Illinois,101114,FALSE
2009-10,2009,Utah Jazz,1610612762,Mehmet Okur,13,C,83,263,5/26/79,31,7,NA,2246,FALSE
2009-10,2009,Utah Jazz,1610612762,Sundiata Gaines,15,G,73,195,4/18/86,24,0,Georgia,202178,TRUE
2009-10,2009,Utah Jazz,1610612762,Ronnie Price,17,G,74,184,6/21/83,27,4,Utah Valley,101179,FALSE
2009-10,2009,Utah Jazz,1610612762,Wesley Matthews,23,G,77,220,10/14/86,23,0,Marquette,202083,TRUE
2009-10,2009,Utah Jazz,1610612762,Paul Millsap,24,F-C,80,250,2/10/85,25,3,Louisiana Tech,200794,FALSE
2009-10,2009,Utah Jazz,1610612762,Kyle Korver,26,W,79,212,3/17/81,29,6,Creighton,2594,FALSE
2009-10,2009,Utah Jazz,1610612762,CJ Miles,34,F,78,227,3/18/87,23,4,No College,101139,FALSE
2009-10,2009,Utah Jazz,1610612762,Kosta Koufos,41,C,84,265,2/24/89,21,1,Ohio State,201585,FALSE
2009-10,2009,Utah Jazz,1610612762,Kyrylo Fesenko,44,C,85,300,12/24/86,23,2,NA,201178,FALSE
2009-10,2009,Utah Jazz,1610612762,Andrei Kirilenko,47,F,81,225,2/18/81,29,8,NA,1905,FALSE
2009-10,2009,Washington Wizards,1610612764,Gilbert Arenas,0,G,76,215,1/6/82,28,8,Arizona,2240,FALSE
2009-10,2009,Washington Wizards,1610612764,Nick Young,1,G,78,200,6/1/85,25,2,Southern California,201156,FALSE
2009-10,2009,Washington Wizards,1610612764,Shaun Livingston,2,G,79,185,9/11/85,24,4,No College,2733,FALSE
